sku,legacy_sku,name,kind,genus,category,size,tier,planned,price,pack,needs_image,needs_culture,needs_price,needs_tier,needs_category,needs_size,mixed_combo_review,gap_count
S27-0369,AN14HBCOM023,"HB 14"" PETUNIA COMBO SPILL THE TEA",combo,Combo,combos,hb,,102,29.4,1,1,,,1,,,,2
S27-0222,AN08COM009,"8"" BLOOM BUDDIES STARLIGHT STARBRIGHT",combo,Calibrachoa,combos,hb,,100,11.04,1,1,,,1,,,,2
S27-0236,AN08COM001,"8"" BLOOM BUDDIES A GRAPE FIT",combo,Calibrachoa,combos,hb,,100,11.1,1,1,,,1,,,,2
S27-0241,AN08COM005,"8"" BLOOM BUDDIES CHERRY KISS",combo,Calibrachoa,combos,hb,,100,11.1,1,1,,,1,,,,2
S27-0244,AN08COM008,"8"" BLOOM BUDDIES RASPBERRY SORBET",combo,Calibrachoa,combos,hb,,100,11.09,1,1,,,1,,,,2
S27-0877,AN16HBCOM027,"HB 16"" SUNPATIENS HAPPY DAYS",combo,Scaevola,combos,hb,,100,38.81,1,1,,,1,,,,2
S27-0772,AN10HBCOM21,"HB 10"" SUN COMBO SPRING SYMPHONY",combo,Petunia,combos,hb,,99,13.09,1,1,,,1,,,,2
S27-0484,AN16HBCOM005,"HB 16"" GERANIUM CALLIOPE DEEP ROSE",combo,Geranium,combos,hb,,97,38.97,1,1,,,1,,,,2
S27-0095,AN14HBCOM004,"HB 14"" BEGONIA I'CONIA MIX FIRST KISS HOT PINK",combo,Begonia,combos,hb,,96,28.82,1,1,,,1,,,,2
S27-0102,AN10HBCOM13,"HB 10"" SUN BEGONIA COMBO BASKET ROSE",combo,Begonia,combos,hb,,93,18.38,1,1,,,1,,,,2
S27-0020,AN10HBCOM008,"HB 10"" BUZZ BASKETS HEAVY PETAL",combo,Angelonia,combos,hb,,91,16.91,1,1,,,1,,,,2
S27-0103,AN14HBCOM005,"HB 14"" BEGONIA MEGAWATT MIX PINK LEMONADE",combo,Begonia,combos,hb,,90,29.19,1,1,,,1,,,,2
S27-0105,AN14HBCOM006,"HB 14"" BEGONIA MEGAWATT MIX PINK MANGO",combo,Begonia,combos,hb,,89,29.33,1,1,,,1,,,,2
S27-0370,AN14HBCOM024,"HB 14"" PETUNIA COMBO YELLOW GARDEN PARTY",combo,Combo,combos,hb,,89,29.4,1,1,,,1,,,,2
S27-0491,AN16HBCOM007,"HB 16"" GERANIUM CALLIOPE PINK FLAME",combo,Geranium,combos,hb,,87,38.87,1,1,,,1,,,,2
S27-0151,AN16HBCOM023,"HB 16"" SHADE BASKET HOT PINK VERMILLION",combo,Begonia,combos,hb,,86,38.42,1,1,,,1,,,,2
S27-0067,AN10HBCOM14,"HB 10"" SUN BEGONIA COMBO BASKET WHITE",combo,Begonia,combos,hb,,84,18.38,1,1,,,1,,,,2
S27-0143,AN04BEG034,"4.5"" BEGONIA REIGER PEGGY",straight,Begonia,color_annuals,"4.5""",,70,32.61,10,1,,,1,,,,2
S27-0144,AN04BEG035,"4.5"" BEGONIA REIGER SANDRINE",straight,Begonia,color_annuals,"4.5""",,70,32.63,10,1,,,1,,,,2
S27-0678,AN13DCOM018,"POT 13"" FANCY BOY SHADE COMBO VIOLET",combo,New Guinea Impatiens,combos,planter,,70,30.16,1,1,,,1,,,,2
S27-0679,AN13DCOM014,"POT 13"" FANCY BOY SHADE COMBO LIGHT PINK",combo,New Guinea Impatiens,combos,planter,,70,30.06,1,1,,,1,,,,2
S27-0680,AN13DCOM061,"POT 13"" FANCY BOY SHADE COMBO HOT MAGENTA",combo,New Guinea Impatiens,combos,planter,,70,10,1,1,,,1,,,,2
S27-0681,AN13DCOM015,"POT 13"" FANCY BOY SHADE COMBO HOT PINK",combo,New Guinea Impatiens,combos,planter,,70,30.08,1,1,,,1,,,,2
S27-0682,AN13DCOM016,"POT 13"" FANCY BOY SHADE COMBO ORANGE",combo,New Guinea Impatiens,combos,planter,,70,30.14,1,1,,,1,,,,2
S27-0683,AN13DCOM017,"POT 13"" FANCY BOY SHADE COMBO SALMON PINK",combo,New Guinea Impatiens,combos,planter,,70,30.22,1,1,,,1,,,,2
S27-0684,AN13DCOM019,"POT 13"" FANCY BOY SHADE COMBO WHITE",combo,New Guinea Impatiens,combos,planter,,70,30.1,1,1,,,1,,,,2
S27-0474,AN14HBCOM014,"HB 14"" CALLIOPE CASCADE MIX BASKET",combo,Geranium,combos,hb,,66,29.19,1,1,,,1,,,,2
S27-0518,AN14HBCOM019,"HB 14"" MANTRA MIX BASKET BRIGHT RED",combo,Geranium,combos,hb,,66,29.26,1,1,,,1,,,,2
S27-0519,AN14HBCOM020,"HB 14"" MANTRA MIX BASKET MAGENTA",combo,Geranium,combos,hb,,66,29.25,1,1,,,1,,,,2
S27-0520,AN14HBCOM021,"HB 14"" MANTRA MIX BASKET PINK",combo,Geranium,combos,hb,,66,29.23,1,1,,,1,,,,2
S27-0088,AN10HBCOM005,"HB 10"" BEGONIA COLEUS MISS MIAMI",combo,Begonia,combos,hb,,65,18.2,1,1,,,1,,,,2
S27-0121,AN10HBCOM006,"HB 10"" BEGONIA COLEUS PORTOFINO YELLOW",combo,Begonia,combos,hb,,65,18.23,1,1,,,1,,,,2
S27-0598,AN14HBCOM030,"HB 14"" SUNPATIENS COMBO LAVENDER",combo,Lantana,combos,hb,,64,29.11,1,1,,,1,,,,2
S27-0614,AN14HBCOM032,"HB 14"" SUNPATIENS COMBO ORCHID BLUSH",combo,Lantana,combos,hb,,64,29.26,1,1,,,1,,,,2
S27-0363,AN14HBCOM009,"HB 14"" DBL. CALIBRACHOA CUPID'S KISS",combo,Combo,combos,hb,,63,29.32,1,1,,,1,,,,2
S27-0364,AN14HBCOM010,"HB 14"" DBL. CALIBRACHOA FLIRTINI",combo,Combo,combos,hb,,63,29.52,1,1,,,1,,,,2
S27-0373,AN16HBCOM012,"HB 16"" SPRING COMBO ENVY",combo,Combo,combos,hb,,61,39.52,1,1,,,1,,,,2
S27-0126,AN04BEG029,"4.5"" BEGONIA REIGER CAMILLA",straight,Begonia,color_annuals,"4.5""",,60,33.2,10,1,,,1,,,,2
S27-0494,AN16HBCOM008,"HB 16"" GERANIUM CALLIOPE ROSE MEGA SPLASH",combo,Geranium,combos,hb,,60,38.96,1,1,,,1,,,,2
S27-0525,AN13DCOM010,"POT 13"" GERANIUM MOJO CRANBERRY SPLASH",combo,Geranium,combos,planter,,60,30.17,1,1,,,1,,,,2
S27-0526,,"POT 13"" GERANIUM MOJO ROSE GOLD",combo,Geranium,combos,planter,,60,30.14,1,1,,,1,,,,2
S27-0528,AN13DCOM011,"POT 13"" GERANIUM MOJO CRIMSON SONATA",combo,Geranium,combos,planter,,60,30.17,1,1,,,1,,,,2
S27-0538,AN13DCOM008,"POT 13"" GERANIUM EMPRESS LILAC BLUES",combo,Geranium,combos,planter,,60,30.15,1,1,,,1,,,,2
S27-0539,AN13DCOM007,"POT 13"" GERANIUM EMPRESS BURGUNDY SIZZLE",combo,Geranium,combos,planter,,60,30.23,1,1,,,1,,,,2
S27-0540,AN13DCOM009,"POT 13"" GERANIUM EMPRESS PEACH FLAIR",combo,Geranium,combos,planter,,60,30.21,1,1,,,1,,,,2
S27-0541,AN13DCOM006,"POT 13"" GERANIUM EMPRESS AMETHYST CHARME",combo,Geranium,combos,planter,,60,30.36,1,1,,,1,,,,2
S27-0899,AN14TCOM006,"POT 14"" FANCY BOY TALL SUNPATIENS HOT PINK",combo,Sunpatiens,combos,planter,,60,46,1,1,,,1,,,,2
S27-0903,AN14TCOM007,"POT 14"" FANCY BOY TALL SUNPATIENS LILAC",combo,Sunpatiens,combos,planter,,60,45.88,1,1,,,1,,,,2
S27-0907,AN14TCOM008,"POT 14"" FANCY BOY TALL SUNPATIENS ORANGE",combo,Sunpatiens,combos,planter,,60,46.11,1,1,,,1,,,,2
S27-0911,AN14TCOM005,"POT 14"" FANCY BOY TALL SUNPATIENS BLUSH PINK",combo,Sunpatiens,combos,planter,,60,45.99,1,1,,,1,,,,2
S27-0919,AN14TCOM009,"POT 14"" FANCY BOY TALL SUNPATIENS TROPICAL ROSE",combo,Sunpatiens,combos,planter,,60,45.89,1,1,,,1,,,,2
S27-0106,AN16HBCOM001,"HB 16"" BEGONIA MEGA PINK MANGO",combo,Begonia,combos,hb,,59,39.38,1,1,,,1,,,,2
S27-0365,AN14HBCOM011,"HB 14"" DBL. CALIBRACHOA LOLLIPOP DELIGHT",combo,Combo,combos,hb,,57,30.36,1,1,,,1,,,,2
S27-0110,AN16HBCOM0010,"HB 16"" BEGONIA MEGA LEMON DROP",combo,Begonia,combos,hb,,54,39.1,1,1,,,1,,,,2
S27-0374,AN16HBCOM013,"HB 16"" SPRING COMBO HIGH OCTANE",combo,Combo,combos,hb,,53,38.97,1,1,,,1,,,,2
S27-0379,AN16HBCOM018,"HB 16"" SPRING COMBO PURPLE ON PURPOSE",combo,Combo,combos,hb,,52,39.25,1,1,,,1,,,,2
S27-0367,AN14HBCOM013,"HB 14"" DBL. CALIBRACHOA SWEET SIXTEEN",combo,Combo,combos,hb,,51,29.49,1,1,,,1,,,,2
S27-0361,AN10HBOST001,"HB 10"" EARLY SPRING OSTEO MIX",combo,Combo,combos,hb,,50,16.82,1,1,,,1,,,,2
S27-0481,AN14TCOM001,"POT 14"" FANCY BOY TALL MONARCH MAGIC DEEP RED",combo,Geranium,combos,planter,,50,46.18,1,1,,,1,,,,2
S27-0482,AN14TCOM002,"POT 14"" FANCY BOY TALL MONARCH MAGIC DEEP ROSE",combo,Geranium,combos,planter,,50,45.97,1,1,,,1,,,,2
S27-0486,AN14TCOM003,"POT 14"" FANCY BOY TALL MONARCH MAGIC HOT ROSE",combo,Geranium,combos,planter,,50,46.03,1,1,,,1,,,,2
S27-0489,AN14TCOM004,"POT 14"" FANCY BOY TALL MONARCH MAGIC PINK FLAME",combo,Geranium,combos,planter,,50,46.16,1,1,,,1,,,,2
S27-0768,AN10HBCAL006,"HB 10"" CALIBRACHOA MIX STARS AND STRIPES",combo,Petchoa,combos,hb,,50,17.11,1,1,,,1,,,,2
S27-0099,AN14HBCOM001,"HB 14"" BEGONIA I'CONIA MIX MISS MIAMI",combo,Begonia,combos,hb,,49,29.87,1,1,,,1,,,,2
S27-0108,AN16HBCOM0011,"HB 16"" BEGONIA MEGA CHERRY ROSE",combo,Begonia,combos,hb,,49,39.08,1,1,,,1,,,,2
S27-0376,AN16HBCOM015,"HB 16"" SPRING COMBO MAGENTA MAJESTY",combo,Combo,combos,hb,,49,39.27,1,1,,,1,,,,2
S27-0495,,"HB 16"" GERANIUM CALLIOPE WHITE SPLASH",combo,Geranium,combos,hb,,49,38.78,1,1,,,1,,,,2
S27-0378,,"HB 16"" SPRING COMBO PINKCEPTIONAL",combo,Combo,combos,hb,,47,36.84,1,1,,,1,,,,2
S27-0475,AN16HBCOM003,"HB 16"" GERANIUM CALLIOPE BRIGHT ROSE",combo,Geranium,combos,hb,,47,38.99,1,1,,,1,,,,2
S27-0648,AN16HBCOM020,"HB 16"" SHADE BASKET COLORFALL FLAMINGO",combo,New Guinea Impatiens,combos,hb,,47,37.87,1,1,,,1,,,,2
S27-0107,AN16HBCOM002,"HB 16"" BEGONIA MEGA RED HOT",combo,Begonia,combos,hb,,44,39.5,1,1,,,1,,,,2
S27-0649,AN16HBCOM021,"HB 16"" SHADE BASKET COLORFALL NEON RED",combo,New Guinea Impatiens,combos,hb,,44,37.19,1,1,,,1,,,,2
S27-0371,AN16HBCOM010,"HB 16"" SPRING COMBO ACHROMATIC AFFAIR",combo,Combo,combos,hb,,41,39.38,1,1,,,1,,,,2
S27-0650,AN16HBCOM022,"HB 16"" SHADE BASKET COLORFALL ORANGE",combo,New Guinea Impatiens,combos,hb,,41,37.46,1,1,,,1,,,,2
S27-0128,AN04BEG030,"4.5"" BEGONIA REIGER CARNEVAL",straight,Begonia,color_annuals,"4.5""",,40,33.28,10,1,,,1,,,,2
S27-0366,AN14HBCOM012,"HB 14"" DBL. CALIBRACHOA SUNSHINE AND SUGAR",combo,Combo,combos,hb,,32,29.26,1,1,,,1,,,,2
S27-0362,AN14HBCOM008,"HB 14"" DBL. CALIBRACHOA BLUSH CRUSH",combo,Combo,combos,hb,,31,29.44,1,1,,,1,,,,2
S27-0100,AN14HBCOM002,"HB 14"" BEGONIA I'CONIA MIX MISS MONTREAL",combo,Begonia,combos,hb,,30,28.85,1,1,,,1,,,,2
S27-0788,AN04PET018,"4.5"" PETUNIA CRAZYTUNIA BLACK & WHITE",straight,Petunia,color_annuals,"4.5""",,30,31.55,10,1,,,1,,,,2
S27-0790,AN04PET020,"4.5"" PETUNIA CRAZYTUNIA BLACKBERRY JAM",straight,Petunia,color_annuals,"4.5""",,30,32.17,10,1,,,1,,,,2
S27-0791,AN04PET021,"4.5"" PETUNIA CRAZYTUNIA COSMIC PURPLE",straight,Petunia,color_annuals,"4.5""",,30,32.35,10,1,,,1,,,,2
S27-0792,AN04PET022,"4.5"" PETUNIA CRAZYTUNIA MOONSTRUCK",straight,Petunia,color_annuals,"4.5""",,30,32.13,10,1,,,1,,,,2
S27-0104,AN16HBCOM0012,"HB 16"" BEGONIA MEGA PASSIONFRUIT PUNCH",combo,Begonia,combos,hb,,21,39.17,1,1,,,1,,,,2
S27-0789,AN04PET019,"4.5"" PETUNIA CRAZYTUNIA BLACK MAMBA",straight,Petunia,color_annuals,"4.5""",,20,31.76,10,1,,,1,,,,2
